category,amc,metric,coverage_pct
Large Cap,BARODA,top3_sector,100.0
Large Cap,BARODA,turnover,100.0
Large Cap,BARODA,up_beta,100.0
Large Cap,BARODA,volatility,100.0
Large Cap,BOI,aum,100.0
Large Cap,BOI,cagr_1y,100.0
Large Cap,BOI,cagr_3y,100.0
Large Cap,BOI,cagr_5y,0.0
Large Cap,BOI,down_beta,100.0
Large Cap,BOI,iqr_3y,0.0
Large Cap,BOI,iqr_5y,0.0
Large Cap,BOI,ir,100.0
Large Cap,BOI,manager_experience,100.0
Large Cap,BOI,max_dd,100.0
Large Cap,BOI,pb,100.0
Large Cap,BOI,pe,100.0
Large Cap,BOI,return_3m,100.0
Large Cap,BOI,return_6m,100.0
Large Cap,BOI,roe,100.0
Large Cap,BOI,rolling_3y,0.0
Large Cap,BOI,rolling_5y,0.0
Large Cap,BOI,sector_hhi,100.0
Large Cap,BOI,sharpe,100.0
Large Cap,BOI,sortino,100.0
Large Cap,BOI,stock_count,100.0
Large Cap,BOI,ter,100.0
Large Cap,BOI,top10,100.0
Large Cap,BOI,top3_sector,100.0
Large Cap,BOI,turnover,100.0
Large Cap,BOI,up_beta,100.0
Large Cap,BOI,volatility,100.0
Large Cap,CANARA,aum,100.0
Large Cap,CANARA,cagr_1y,100.0
Large Cap,CANARA,cagr_3y,100.0
Large Cap,CANARA,cagr_5y,100.0
Large Cap,CANARA,down_beta,100.0
Large Cap,CANARA,iqr_3y,100.0
Large Cap,CANARA,iqr_5y,100.0
Large Cap,CANARA,ir,100.0
Large Cap,CANARA,manager_experience,100.0
Large Cap,CANARA,max_dd,100.0
Large Cap,CANARA,pb,100.0
Large Cap,CANARA,pe,100.0
Large Cap,CANARA,return_3m,100.0
Large Cap,CANARA,return_6m,100.0
Large Cap,CANARA,roe,100.0
Large Cap,CANARA,rolling_3y,100.0
Large Cap,CANARA,rolling_5y,100.0
Large Cap,CANARA,sector_hhi,100.0
Large Cap,CANARA,sharpe,100.0
Large Cap,CANARA,sortino,100.0
Large Cap,CANARA,stock_count,100.0
Large Cap,CANARA,ter,100.0
Large Cap,CANARA,top10,100.0
Large Cap,CANARA,top3_sector,100.0
Large Cap,CANARA,turnover,100.0
Large Cap,CANARA,up_beta,100.0
Large Cap,CANARA,volatility,100.0
Large Cap,DSP,aum,100.0
Large Cap,DSP,cagr_1y,100.0
Large Cap,DSP,cagr_3y,100.0
Large Cap,DSP,cagr_5y,100.0
Large Cap,DSP,down_beta,100.0
Large Cap,DSP,iqr_3y,100.0
Large Cap,DSP,iqr_5y,100.0
Large Cap,DSP,ir,100.0
Large Cap,DSP,manager_experience,100.0
Large Cap,DSP,max_dd,100.0
Large Cap,DSP,pb,100.0
Large Cap,DSP,pe,100.0
Large Cap,DSP,return_3m,100.0
Large Cap,DSP,return_6m,100.0
Large Cap,DSP,roe,100.0
Large Cap,DSP,rolling_3y,100.0
Large Cap,DSP,rolling_5y,100.0
Large Cap,DSP,sector_hhi,100.0
Large Cap,DSP,sharpe,100.0
Large Cap,DSP,sortino,100.0
Large Cap,DSP,stock_count,100.0
Large Cap,DSP,ter,100.0
Large Cap,DSP,top10,100.0
Large Cap,DSP,top3_sector,100.0
Large Cap,DSP,turnover,100.0
Large Cap,DSP,up_beta,100.0
Large Cap,DSP,volatility,100.0
Large Cap,EDEL,aum,100.0
Large Cap,EDEL,cagr_1y,100.0
Large Cap,EDEL,cagr_3y,100.0
Large Cap,EDEL,cagr_5y,100.0
Large Cap,EDEL,down_beta,100.0
Large Cap,EDEL,iqr_3y,100.0
Large Cap,EDEL,iqr_5y,100.0
Large Cap,EDEL,ir,100.0
Large Cap,EDEL,manager_experience,100.0
Large Cap,EDEL,max_dd,100.0
Large Cap,EDEL,pb,100.0
Large Cap,EDEL,pe,100.0
Large Cap,EDEL,return_3m,100.0
Large Cap,EDEL,return_6m,100.0
Large Cap,EDEL,roe,100.0
Large Cap,EDEL,rolling_3y,100.0
Large Cap,EDEL,rolling_5y,100.0
Large Cap,EDEL,sector_hhi,100.0
Large Cap,EDEL,sharpe,100.0
Large Cap,EDEL,sortino,100.0
Large Cap,EDEL,stock_count,100.0
Large Cap,EDEL,ter,100.0
Large Cap,EDEL,top10,100.0
Large Cap,EDEL,top3_sector,100.0
Large Cap,EDEL,turnover,100.0
Large Cap,EDEL,up_beta,100.0
Large Cap,EDEL,volatility,100.0
Large Cap,GROWW,aum,100.0
Large Cap,GROWW,cagr_1y,100.0
Large Cap,GROWW,cagr_3y,100.0
Large Cap,GROWW,cagr_5y,100.0
Large Cap,GROWW,down_beta,100.0
Large Cap,GROWW,iqr_3y,100.0
Large Cap,GROWW,iqr_5y,100.0
Large Cap,GROWW,ir,100.0
Large Cap,GROWW,manager_experience,100.0
Large Cap,GROWW,max_dd,100.0
Large Cap,GROWW,pb,100.0
Large Cap,GROWW,pe,100.0
Large Cap,GROWW,return_3m,100.0
Large Cap,GROWW,return_6m,100.0
Large Cap,GROWW,roe,100.0
Large Cap,GROWW,rolling_3y,100.0
Large Cap,GROWW,rolling_5y,100.0
Large Cap,GROWW,sector_hhi,100.0
Large Cap,GROWW,sharpe,100.0
Large Cap,GROWW,sortino,100.0
Large Cap,GROWW,stock_count,100.0
Large Cap,GROWW,ter,100.0
Large Cap,GROWW,top10,100.0
Large Cap,GROWW,top3_sector,100.0
Large Cap,GROWW,turnover,100.0
Large Cap,GROWW,up_beta,100.0
Large Cap,GROWW,volatility,100.0
Large Cap,HDFC,aum,100.0
Large Cap,HDFC,cagr_1y,100.0
Large Cap,HDFC,cagr_3y,100.0
Large Cap,HDFC,cagr_5y,100.0
Large Cap,HDFC,down_beta,100.0
Large Cap,HDFC,iqr_3y,100.0
Large Cap,HDFC,iqr_5y,100.0
Large Cap,HDFC,ir,100.0
Large Cap,HDFC,manager_experience,100.0
Large Cap,HDFC,max_dd,100.0
Large Cap,HDFC,pb,100.0
Large Cap,HDFC,pe,100.0
Large Cap,HDFC,return_3m,100.0
Large Cap,HDFC,return_6m,100.0
Large Cap,HDFC,roe,100.0
Large Cap,HDFC,rolling_3y,100.0
Large Cap,HDFC,rolling_5y,100.0
Large Cap,HDFC,sector_hhi,100.0
Large Cap,HDFC,sharpe,100.0
Large Cap,HDFC,sortino,100.0
Large Cap,HDFC,stock_count,100.0
Large Cap,HDFC,ter,100.0
Large Cap,HDFC,top10,100.0
Large Cap,HDFC,top3_sector,100.0
Large Cap,HDFC,turnover,100.0
Large Cap,HDFC,up_beta,100.0
Large Cap,HDFC,volatility,100.0
Large Cap,ICICI,aum,100.0
Large Cap,ICICI,cagr_1y,100.0
Large Cap,ICICI,cagr_3y,100.0
Large Cap,ICICI,cagr_5y,100.0
Large Cap,ICICI,down_beta,100.0
Large Cap,ICICI,iqr_3y,100.0
Large Cap,ICICI,iqr_5y,100.0
Large Cap,ICICI,ir,100.0
Large Cap,ICICI,manager_experience,100.0
Large Cap,ICICI,max_dd,100.0
Large Cap,ICICI,pb,100.0
Large Cap,ICICI,pe,100.0
Large Cap,ICICI,return_3m,100.0
Large Cap,ICICI,return_6m,100.0
Large Cap,ICICI,roe,100.0
Large Cap,ICICI,rolling_3y,100.0
Large Cap,ICICI,rolling_5y,100.0
Large Cap,ICICI,sector_hhi,100.0
Large Cap,ICICI,sharpe,100.0
Large Cap,ICICI,sortino,100.0
Large Cap,ICICI,stock_count,100.0
Large Cap,ICICI,ter,100.0
Large Cap,ICICI,top10,100.0
Large Cap,ICICI,top3_sector,100.0
Large Cap,ICICI,turnover,100.0
Large Cap,ICICI,up_beta,100.0
Large Cap,ICICI,volatility,100.0
Large Cap,INVESCO,aum,100.0
Large Cap,INVESCO,cagr_1y,100.0
Large Cap,INVESCO,cagr_3y,100.0
Large Cap,INVESCO,cagr_5y,100.0
Large Cap,INVESCO,down_beta,100.0
Large Cap,INVESCO,iqr_3y,100.0
Large Cap,INVESCO,iqr_5y,100.0
Large Cap,INVESCO,ir,100.0
Large Cap,INVESCO,manager_experience,100.0
Large Cap,INVESCO,max_dd,100.0
Large Cap,INVESCO,pb,100.0
Large Cap,INVESCO,pe,100.0
Large Cap,INVESCO,return_3m,100.0
Large Cap,INVESCO,return_6m,100.0
Large Cap,INVESCO,roe,100.0
Large Cap,INVESCO,rolling_3y,100.0
Large Cap,INVESCO,rolling_5y,100.0
Large Cap,INVESCO,sector_hhi,100.0
Large Cap,INVESCO,sharpe,100.0
Large Cap,INVESCO,sortino,100.0
Large Cap,INVESCO,stock_count,100.0
Large Cap,INVESCO,ter,100.0
Large Cap,INVESCO,top10,100.0
Large Cap,INVESCO,top3_sector,100.0
Large Cap,INVESCO,turnover,100.0
Large Cap,INVESCO,up_beta,100.0
Large Cap,INVESCO,volatility,100.0
Large Cap,ITI,aum,100.0
Large Cap,ITI,cagr_1y,100.0
Large Cap,ITI,cagr_3y,100.0
Large Cap,ITI,cagr_5y,100.0
Large Cap,ITI,down_beta,100.0
Large Cap,ITI,iqr_3y,100.0
Large Cap,ITI,iqr_5y,100.0
Large Cap,ITI,ir,100.0
Large Cap,ITI,manager_experience,100.0
Large Cap,ITI,max_dd,100.0
Large Cap,ITI,pb,100.0
Large Cap,ITI,pe,100.0
Large Cap,ITI,return_3m,100.0
Large Cap,ITI,return_6m,100.0
Large Cap,ITI,roe,100.0
Large Cap,ITI,rolling_3y,100.0
Large Cap,ITI,rolling_5y,100.0
Large Cap,ITI,sector_hhi,100.0
Large Cap,ITI,sharpe,100.0
Large Cap,ITI,sortino,100.0
Large Cap,ITI,stock_count,100.0
Large Cap,ITI,ter,100.0
Large Cap,ITI,top10,100.0
Large Cap,ITI,top3_sector,100.0
Large Cap,ITI,turnover,100.0
Large Cap,ITI,up_beta,100.0
Large Cap,ITI,volatility,100.0
Large Cap,JM,aum,100.0
Large Cap,JM,cagr_1y,100.0
Large Cap,JM,cagr_3y,100.0
Large Cap,JM,cagr_5y,100.0
Large Cap,JM,down_beta,100.0
Large Cap,JM,iqr_3y,100.0
Large Cap,JM,iqr_5y,100.0
Large Cap,JM,ir,100.0
Large Cap,JM,manager_experience,100.0
Large Cap,JM,max_dd,100.0
Large Cap,JM,pb,100.0
Large Cap,JM,pe,100.0
Large Cap,JM,return_3m,100.0
Large Cap,JM,return_6m,100.0
Large Cap,JM,roe,100.0
Large Cap,JM,rolling_3y,100.0
Large Cap,JM,rolling_5y,100.0
Large Cap,JM,sector_hhi,100.0
Large Cap,JM,sharpe,100.0
Large Cap,JM,sortino,100.0
Large Cap,JM,stock_count,100.0
Large Cap,JM,ter,100.0
Large Cap,JM,top10,100.0
Large Cap,JM,top3_sector,100.0
Large Cap,JM,turnover,100.0
Large Cap,JM,up_beta,100.0
Large Cap,JM,volatility,100.0
Large Cap,KOTAK,aum,100.0
Large Cap,KOTAK,cagr_1y,100.0
Large Cap,KOTAK,cagr_3y,100.0
Large Cap,KOTAK,cagr_5y,100.0
Large Cap,KOTAK,down_beta,100.0
Large Cap,KOTAK,iqr_3y,100.0
Large Cap,KOTAK,iqr_5y,100.0
Large Cap,KOTAK,ir,100.0
Large Cap,KOTAK,manager_experience,100.0
Large Cap,KOTAK,max_dd,100.0
Large Cap,KOTAK,pb,100.0
Large Cap,KOTAK,pe,100.0
Large Cap,KOTAK,return_3m,100.0
Large Cap,KOTAK,return_6m,100.0
Large Cap,KOTAK,roe,100.0
Large Cap,KOTAK,rolling_3y,100.0
Large Cap,KOTAK,rolling_5y,100.0
Large Cap,KOTAK,sector_hhi,100.0
Large Cap,KOTAK,sharpe,100.0
Large Cap,KOTAK,sortino,100.0
Large Cap,KOTAK,stock_count,100.0
Large Cap,KOTAK,ter,100.0
Large Cap,KOTAK,top10,0.0
Large Cap,KOTAK,top3_sector,100.0
Large Cap,KOTAK,turnover,100.0
Large Cap,KOTAK,up_beta,100.0
Large Cap,KOTAK,volatility,100.0
Large Cap,LIC,aum,100.0
Large Cap,LIC,cagr_1y,100.0
Large Cap,LIC,cagr_3y,100.0
Large Cap,LIC,cagr_5y,100.0
Large Cap,LIC,down_beta,100.0
Large Cap,LIC,iqr_3y,100.0
Large Cap,LIC,iqr_5y,100.0
Large Cap,LIC,ir,100.0
Large Cap,LIC,manager_experience,100.0
Large Cap,LIC,max_dd,100.0
Large Cap,LIC,pb,100.0
Large Cap,LIC,pe,100.0
Large Cap,LIC,return_3m,100.0
Large Cap,LIC,return_6m,100.0
Large Cap,LIC,roe,100.0
Large Cap,LIC,rolling_3y,100.0
Large Cap,LIC,rolling_5y,100.0
Large Cap,LIC,sector_hhi,100.0
Large Cap,LIC,sharpe,100.0
Large Cap,LIC,sortino,100.0
Large Cap,LIC,stock_count,100.0
Large Cap,LIC,ter,100.0
Large Cap,LIC,top10,100.0
Large Cap,LIC,top3_sector,100.0
Large Cap,LIC,turnover,100.0
Large Cap,LIC,up_beta,100.0
Large Cap,LIC,volatility,100.0
Large Cap,MIRAE,aum,100.0
Large Cap,MIRAE,cagr_1y,100.0
Large Cap,MIRAE,cagr_3y,100.0
Large Cap,MIRAE,cagr_5y,100.0
Large Cap,MIRAE,down_beta,100.0
Large Cap,MIRAE,iqr_3y,100.0
Large Cap,MIRAE,iqr_5y,100.0
Large Cap,MIRAE,ir,100.0
Large Cap,MIRAE,manager_experience,100.0
Large Cap,MIRAE,max_dd,100.0
Large Cap,MIRAE,pb,100.0
Large Cap,MIRAE,pe,100.0
Large Cap,MIRAE,return_3m,100.0
Large Cap,MIRAE,return_6m,100.0
Large Cap,MIRAE,roe,100.0
Large Cap,MIRAE,rolling_3y,100.0
Large Cap,MIRAE,rolling_5y,100.0
Large Cap,MIRAE,sector_hhi,100.0
Large Cap,MIRAE,sharpe,100.0
Large Cap,MIRAE,sortino,100.0
Large Cap,MIRAE,stock_count,100.0
Large Cap,MIRAE,ter,100.0
Large Cap,MIRAE,top10,100.0
Large Cap,MIRAE,top3_sector,100.0
Large Cap,MIRAE,turnover,100.0
Large Cap,MIRAE,up_beta,100.0
Large Cap,MIRAE,volatility,100.0
Large Cap,MM,aum,100.0
Large Cap,MM,cagr_1y,100.0
Large Cap,MM,cagr_3y,100.0
Large Cap,MM,cagr_5y,100.0
Large Cap,MM,down_beta,100.0
Large Cap,MM,iqr_3y,100.0
Large Cap,MM,iqr_5y,100.0
Large Cap,MM,ir,100.0
Large Cap,MM,manager_experience,100.0
Large Cap,MM,max_dd,100.0
Large Cap,MM,pb,0.0
Large Cap,MM,pe,0.0
Large Cap,MM,return_3m,100.0
Large Cap,MM,return_6m,100.0
Large Cap,MM,roe,0.0
Large Cap,MM,rolling_3y,100.0
Large Cap,MM,rolling_5y,100.0
Large Cap,MM,sector_hhi,100.0
Large Cap,MM,sharpe,100.0
Large Cap,MM,sortino,100.0
Large Cap,MM,stock_count,100.0
Large Cap,MM,ter,100.0
Large Cap,MM,top10,100.0
Large Cap,MM,top3_sector,100.0
Large Cap,MM,turnover,100.0
Large Cap,MM,up_beta,100.0
Large Cap,MM,volatility,100.0
Large Cap,MOTILAL,aum,100.0
Large Cap,MOTILAL,cagr_1y,100.0
Large Cap,MOTILAL,cagr_3y,0.0
Large Cap,MOTILAL,cagr_5y,0.0
Large Cap,MOTILAL,down_beta,0.0
Large Cap,MOTILAL,iqr_3y,0.0
Large Cap,MOTILAL,iqr_5y,0.0
Large Cap,MOTILAL,ir,0.0
Large Cap,MOTILAL,manager_experience,100.0
Large Cap,MOTILAL,max_dd,100.0
Large Cap,MOTILAL,pb,100.0
Large Cap,MOTILAL,pe,100.0
Large Cap,MOTILAL,return_3m,100.0
Large Cap,MOTILAL,return_6m,100.0
Large Cap,MOTILAL,roe,100.0
Large Cap,MOTILAL,rolling_3y,0.0
Large Cap,MOTILAL,rolling_5y,0.0
Large Cap,MOTILAL,sector_hhi,100.0
Large Cap,MOTILAL,sharpe,0.0
Large Cap,MOTILAL,sortino,0.0
Large Cap,MOTILAL,stock_count,100.0
Large Cap,MOTILAL,ter,100.0
Large Cap,MOTILAL,top10,100.0
Large Cap,MOTILAL,top3_sector,100.0
Large Cap,MOTILAL,turnover,100.0
Large Cap,MOTILAL,up_beta,0.0
Large Cap,MOTILAL,volatility,100.0
Large Cap,NIPPON,aum,100.0
Large Cap,NIPPON,cagr_1y,100.0
Large Cap,NIPPON,cagr_3y,100.0
Large Cap,NIPPON,cagr_5y,100.0
Large Cap,NIPPON,down_beta,100.0
Large Cap,NIPPON,iqr_3y,100.0
Large Cap,NIPPON,iqr_5y,100.0
Large Cap,NIPPON,ir,100.0
Large Cap,NIPPON,manager_experience,100.0
Large Cap,NIPPON,max_dd,100.0
Large Cap,NIPPON,pb,100.0
Large Cap,NIPPON,pe,100.0
Large Cap,NIPPON,return_3m,100.0
Large Cap,NIPPON,return_6m,100.0
Large Cap,NIPPON,roe,100.0
Large Cap,NIPPON,rolling_3y,100.0
Large Cap,NIPPON,rolling_5y,100.0
Large Cap,NIPPON,sector_hhi,100.0
Large Cap,NIPPON,sharpe,100.0
Large Cap,NIPPON,sortino,100.0
Large Cap,NIPPON,stock_count,100.0
Large Cap,NIPPON,ter,100.0
Large Cap,NIPPON,top10,100.0
Large Cap,NIPPON,top3_sector,100.0
Large Cap,NIPPON,turnover,100.0
Large Cap,NIPPON,up_beta,100.0
Large Cap,NIPPON,volatility,100.0
Large Cap,PGIM,aum,100.0
Large Cap,PGIM,cagr_1y,100.0
Large Cap,PGIM,cagr_3y,100.0
Large Cap,PGIM,cagr_5y,100.0
Large Cap,PGIM,down_beta,100.0
Large Cap,PGIM,iqr_3y,100.0
Large Cap,PGIM,iqr_5y,100.0
Large Cap,PGIM,ir,100.0
Large Cap,PGIM,manager_experience,100.0
Large Cap,PGIM,max_dd,100.0
Large Cap,PGIM,pb,100.0
Large Cap,PGIM,pe,100.0
Large Cap,PGIM,return_3m,100.0
Large Cap,PGIM,return_6m,100.0
Large Cap,PGIM,roe,100.0
Large Cap,PGIM,rolling_3y,100.0
Large Cap,PGIM,rolling_5y,100.0
Large Cap,PGIM,sector_hhi,100.0
Large Cap,PGIM,sharpe,100.0
Large Cap,PGIM,sortino,100.0
Large Cap,PGIM,stock_count,100.0
Large Cap,PGIM,ter,100.0
Large Cap,PGIM,top10,100.0
Large Cap,PGIM,top3_sector,100.0
Large Cap,PGIM,turnover,100.0
Large Cap,PGIM,up_beta,100.0
Large Cap,PGIM,volatility,100.0
Large Cap,QUANT,aum,100.0
Large Cap,QUANT,cagr_1y,100.0
Large Cap,QUANT,cagr_3y,100.0
Large Cap,QUANT,cagr_5y,0.0
Large Cap,QUANT,down_beta,100.0
Large Cap,QUANT,iqr_3y,0.0
Large Cap,QUANT,iqr_5y,0.0
Large Cap,QUANT,ir,100.0
Large Cap,QUANT,manager_experience,100.0
Large Cap,QUANT,max_dd,100.0
Large Cap,QUANT,pb,100.0
Large Cap,QUANT,pe,100.0
Large Cap,QUANT,return_3m,100.0
Large Cap,QUANT,return_6m,100.0
Large Cap,QUANT,roe,100.0
Large Cap,QUANT,rolling_3y,0.0
Large Cap,QUANT,rolling_5y,0.0
Large Cap,QUANT,sector_hhi,100.0
Large Cap,QUANT,sharpe,100.0
Large Cap,QUANT,sortino,100.0
Large Cap,QUANT,stock_count,100.0
Large Cap,QUANT,ter,100.0
Large Cap,QUANT,top10,100.0
Large Cap,QUANT,top3_sector,100.0
Large Cap,QUANT,turnover,100.0
Large Cap,QUANT,up_beta,100.0
Large Cap,QUANT,volatility,100.0
Large Cap,SAMCO,aum,100.0
Large Cap,SAMCO,cagr_1y,0.0
Large Cap,SAMCO,cagr_3y,0.0
Large Cap,SAMCO,cagr_5y,0.0
Large Cap,SAMCO,down_beta,0.0
Large Cap,SAMCO,iqr_3y,0.0
Large Cap,SAMCO,iqr_5y,0.0
Large Cap,SAMCO,ir,0.0
Large Cap,SAMCO,manager_experience,100.0
Large Cap,SAMCO,max_dd,0.0
Large Cap,SAMCO,pb,100.0
Large Cap,SAMCO,pe,100.0
Large Cap,SAMCO,return_3m,0.0
Large Cap,SAMCO,return_6m,0.0
Large Cap,SAMCO,roe,100.0
Large Cap,SAMCO,rolling_3y,0.0
Large Cap,SAMCO,rolling_5y,0.0
Large Cap,SAMCO,sector_hhi,100.0
Large Cap,SAMCO,sharpe,0.0
Large Cap,SAMCO,sortino,0.0
Large Cap,SAMCO,stock_count,100.0
Large Cap,SAMCO,ter,100.0
Large Cap,SAMCO,top10,100.0
Large Cap,SAMCO,top3_sector,100.0
Large Cap,SAMCO,turnover,100.0
Large Cap,SAMCO,up_beta,0.0
Large Cap,SAMCO,volatility,0.0
Large Cap,SBI,aum,100.0
Large Cap,SBI,cagr_1y,100.0
Large Cap,SBI,cagr_3y,100.0
Large Cap,SBI,cagr_5y,100.0
Large Cap,SBI,down_beta,100.0
Large Cap,SBI,iqr_3y,100.0
Large Cap,SBI,iqr_5y,100.0
Large Cap,SBI,ir,100.0
Large Cap,SBI,manager_experience,100.0
Large Cap,SBI,max_dd,100.0
Large Cap,SBI,pb,100.0
Large Cap,SBI,pe,100.0
Large Cap,SBI,return_3m,100.0
Large Cap,SBI,return_6m,100.0
Large Cap,SBI,roe,100.0
Large Cap,SBI,rolling_3y,100.0
Large Cap,SBI,rolling_5y,100.0
Large Cap,SBI,sector_hhi,100.0
Large Cap,SBI,sharpe,100.0
Large Cap,SBI,sortino,100.0
Large Cap,SBI,stock_count,100.0
Large Cap,SBI,ter,100.0
Large Cap,SBI,top10,100.0
Large Cap,SBI,top3_sector,100.0
Large Cap,SBI,turnover,100.0
Large Cap,SBI,up_beta,100.0
Large Cap,SBI,volatility,100.0
Large Cap,SUNDARAM,aum,100.0
Large Cap,SUNDARAM,cagr_1y,100.0
Large Cap,SUNDARAM,cagr_3y,100.0
Large Cap,SUNDARAM,cagr_5y,100.0
Large Cap,SUNDARAM,down_beta,100.0
Large Cap,SUNDARAM,iqr_3y,100.0
Large Cap,SUNDARAM,iqr_5y,100.0
Large Cap,SUNDARAM,ir,100.0
Large Cap,SUNDARAM,manager_experience,100.0
Large Cap,SUNDARAM,max_dd,100.0
Large Cap,SUNDARAM,pb,100.0
Large Cap,SUNDARAM,pe,100.0
Large Cap,SUNDARAM,return_3m,100.0
Large Cap,SUNDARAM,return_6m,100.0
Large Cap,SUNDARAM,roe,100.0
Large Cap,SUNDARAM,rolling_3y,100.0
Large Cap,SUNDARAM,rolling_5y,100.0
Large Cap,SUNDARAM,sector_hhi,100.0
Large Cap,SUNDARAM,sharpe,100.0
Large Cap,SUNDARAM,sortino,100.0
Large Cap,SUNDARAM,stock_count,100.0
Large Cap,SUNDARAM,ter,100.0
Large Cap,SUNDARAM,top10,100.0
Large Cap,SUNDARAM,top3_sector,100.0
Large Cap,SUNDARAM,turnover,100.0
Large Cap,SUNDARAM,up_beta,100.0
Large Cap,SUNDARAM,volatility,100.0
Large Cap,TATA,aum,100.0
Large Cap,TATA,cagr_1y,100.0
Large Cap,TATA,cagr_3y,100.0
Large Cap,TATA,cagr_5y,100.0
Large Cap,TATA,down_beta,100.0
Large Cap,TATA,iqr_3y,100.0
Large Cap,TATA,iqr_5y,100.0
Large Cap,TATA,ir,100.0
Large Cap,TATA,manager_experience,100.0
Large Cap,TATA,max_dd,100.0
Large Cap,TATA,pb,100.0
Large Cap,TATA,pe,100.0
Large Cap,TATA,return_3m,100.0
Large Cap,TATA,return_6m,100.0
Large Cap,TATA,roe,100.0
Large Cap,TATA,rolling_3y,100.0
Large Cap,TATA,rolling_5y,100.0
Large Cap,TATA,sector_hhi,100.0
Large Cap,TATA,sharpe,100.0
Large Cap,TATA,sortino,100.0
Large Cap,TATA,stock_count,100.0
Large Cap,TATA,ter,100.0
Large Cap,TATA,top10,100.0
Large Cap,TATA,top3_sector,100.0
Large Cap,TATA,turnover,100.0
Large Cap,TATA,up_beta,100.0
Large Cap,TATA,volatility,100.0
Large Cap,TAURUS,aum,100.0
Large Cap,TAURUS,cagr_1y,100.0
Large Cap,TAURUS,cagr_3y,100.0
Large Cap,TAURUS,cagr_5y,100.0
Large Cap,TAURUS,down_beta,100.0
Large Cap,TAURUS,iqr_3y,100.0
Large Cap,TAURUS,iqr_5y,100.0
Large Cap,TAURUS,ir,100.0
Large Cap,TAURUS,manager_experience,100.0
Large Cap,TAURUS,max_dd,100.0
Large Cap,TAURUS,pb,100.0
Large Cap,TAURUS,pe,100.0
Large Cap,TAURUS,return_3m,100.0
Large Cap,TAURUS,return_6m,100.0
Large Cap,TAURUS,roe,100.0
Large Cap,TAURUS,rolling_3y,100.0
Large Cap,TAURUS,rolling_5y,100.0
Large Cap,TAURUS,sector_hhi,100.0
Large Cap,TAURUS,sharpe,100.0
Large Cap,TAURUS,sortino,100.0
Large Cap,TAURUS,stock_count,100.0
Large Cap,TAURUS,ter,100.0
Large Cap,TAURUS,top10,100.0
Large Cap,TAURUS,top3_sector,100.0
Large Cap,TAURUS,turnover,100.0
Large Cap,TAURUS,up_beta,100.0
Large Cap,TAURUS,volatility,100.0
Large Cap,UNION,aum,100.0
Large Cap,UNION,cagr_1y,100.0
Large Cap,UNION,cagr_3y,100.0
Large Cap,UNION,cagr_5y,100.0
Large Cap,UNION,down_beta,100.0
Large Cap,UNION,iqr_3y,100.0
Large Cap,UNION,iqr_5y,100.0
Large Cap,UNION,ir,100.0
Large Cap,UNION,manager_experience,100.0
Large Cap,UNION,max_dd,100.0
Large Cap,UNION,pb,100.0
Large Cap,UNION,pe,100.0
Large Cap,UNION,return_3m,100.0
Large Cap,UNION,return_6m,100.0
Large Cap,UNION,roe,100.0
Large Cap,UNION,rolling_3y,100.0
Large Cap,UNION,rolling_5y,100.0
Large Cap,UNION,sector_hhi,100.0
Large Cap,UNION,sharpe,100.0
Large Cap,UNION,sortino,100.0
Large Cap,UNION,stock_count,100.0
Large Cap,UNION,ter,100.0
Large Cap,UNION,top10,100.0
Large Cap,UNION,top3_sector,100.0
Large Cap,UNION,turnover,100.0
Large Cap,UNION,up_beta,100.0
Large Cap,UNION,volatility,100.0
Large Cap,UTI,aum,100.0
Large Cap,UTI,cagr_1y,100.0
Large Cap,UTI,cagr_3y,100.0
Large Cap,UTI,cagr_5y,100.0
Large Cap,UTI,down_beta,100.0
Large Cap,UTI,iqr_3y,100.0
Large Cap,UTI,iqr_5y,100.0
Large Cap,UTI,ir,100.0
Large Cap,UTI,manager_experience,100.0
Large Cap,UTI,max_dd,100.0
Large Cap,UTI,pb,100.0
Large Cap,UTI,pe,100.0
Large Cap,UTI,return_3m,100.0
Large Cap,UTI,return_6m,100.0
Large Cap,UTI,roe,100.0
Large Cap,UTI,rolling_3y,100.0
Large Cap,UTI,rolling_5y,100.0
Large Cap,UTI,sector_hhi,100.0
Large Cap,UTI,sharpe,100.0
Large Cap,UTI,sortino,100.0
Large Cap,UTI,stock_count,100.0
Large Cap,UTI,ter,100.0
Large Cap,UTI,top10,100.0
Large Cap,UTI,top3_sector,100.0
Large Cap,UTI,turnover,100.0
Large Cap,UTI,up_beta,100.0
Large Cap,UTI,volatility,100.0
Large Cap,WHITEOAK,aum,100.0
Large Cap,WHITEOAK,cagr_1y,100.0
Large Cap,WHITEOAK,cagr_3y,100.0
Large Cap,WHITEOAK,cagr_5y,0.0
Large Cap,WHITEOAK,down_beta,100.0
Large Cap,WHITEOAK,iqr_3y,0.0
Large Cap,WHITEOAK,iqr_5y,0.0
Large Cap,WHITEOAK,ir,100.0
Large Cap,WHITEOAK,manager_experience,100.0
Large Cap,WHITEOAK,max_dd,100.0
Large Cap,WHITEOAK,pb,100.0
Large Cap,WHITEOAK,pe,100.0
Large Cap,WHITEOAK,return_3m,100.0
Large Cap,WHITEOAK,return_6m,100.0
Large Cap,WHITEOAK,roe,100.0
Large Cap,WHITEOAK,rolling_3y,0.0
Large Cap,WHITEOAK,rolling_5y,0.0
